ticker,n_obs,capm_alpha,capm_alpha_p,capm_beta_mkt,capm_r2,capm_adj_r2,ff3_alpha,ff3_alpha_p,ff3_mkt,ff3_smb,ff3_hml,ff3_r2,ff3_adj_r2
AAPL,1231,0.000228275582142236,0.4894408126492524,1.1572880561721197,0.554704258114156,0.554341934483655,0.00020259410862707145,0.5295193299197065,1.1656185794853857,-0.3050086232464162,-0.20739637497817212,0.5780891506510037,0.5770575837821798
MSFT,1231,2.4684835300893954e-05,0.9388233458291191,1.086591188830637,0.5365318217899803,0.5361547117995735,4.098686897394534e-05,0.8860767397418982,1.0461952440986508,-0.45948763088170463,-0.5008774550692537,0.63504657198582,0.6341542653158587
NVDA,1231,0.0017724776223495852,0.007216580832580554,2.0762692526620774,0.5018843258463797,0.5014790242400708,0.001957966952884226,0.0011648504751961201,1.8737099913234074,-0.44585801804201247,-1.0674441200021274,0.5864565201781715,0.585445411425551
